"Station Name","MONTREAL/MIRABEL INT'L A"
"Province","QUEBEC"
"Latitude","45.67"
"Longitude","-74.03"
"Elevation","82.60"
"Climate Identifier","7035290"
"WMO Identifier",""
"TC Identifier","YMX"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-03-19 12:00","2012","03","19","12:00","13.9","","9.7","","76","","3","","9","","40.2","","101.26","","","","","","Mostly Cloudy"
"2012-03-19 13:00","2012","03","19","13:00","13.2","","9.0","","76","","5","","11","","24.1","","101.25","","","","","","Mostly Cloudy"
"2012-03-19 14:00","2012","03","19","14:00","13.3","","8.5","","73","","5","","17","","24.1","","101.22","","","","","","Mostly Cloudy"
"2012-03-19 15:00","2012","03","19","15:00","14.1","","8.7","","70","","6","","11","","24.1","","101.18","","","","","","Mainly Clear"
"2012-03-19 16:00","2012","03","19","16:00","14.3","","8.9","","70","","4","","11","","24.1","","101.14","","","","","","Mainly Clear"
"2012-03-19 17:00","2012","03","19","17:00","13.3","","7.8","","69","","5","","11","","24.1","","101.14","","","","","","Mainly Clear"
"2012-03-19 18:00","2012","03","19","18:00","10.7","","6.0","","73","","6","","9","","24.1","","101.17","","","","","","Mainly Clear"
"2012-03-19 19:00","2012","03","19","19:00","9.2","","5.0","","75","","3","","6","","24.1","","101.24","","","","","","Mainly Clear"
"2012-03-19 20:00","2012","03","19","20:00","8.3","","2.8","","68","","3","","7","","40.2","","101.28","","","","","","Mainly Clear"
"2012-03-19 21:00","2012","03","19","21:00","7.4","","3.2","","75","","4","","6","","40.2","","101.32","","","","","","Mainly Clear"
"2012-03-19 22:00","2012","03","19","22:00","6.7","","1.6","","70","","4","","7","","40.2","","101.32","","","","","","Clear"
"2012-03-19 23:00","2012","03","19","23:00","6.1","","1.6","","73","","3","","6","","40.2","","101.33","","","","","","Clear"
"2012-03-20 00:00","2012","03","20","00:00","5.2","","1.5","","77","","7","","7","","40.2","","101.34","","","","","","Clear"
"2012-03-20 01:00","2012","03","20","01:00","5.7","","1.4","","74","","4","","7","","40.2","","101.34","","","","","","Clear"
"2012-03-20 02:00","2012","03","20","02:00","4.7","","1.6","","80","","3","","7","","40.2","","101.35","","","","","","Mainly Clear"
"2012-03-20 03:00","2012","03","20","03:00","3.3","","1.7","","89","","5","","7","","40.2","","101.34","","","","","","Clear"
"2012-03-20 04:00","2012","03","20","04:00","4.0","","2.4","","89","","5","","6","","40.2","","101.35","","","","","","Clear"
"2012-03-20 05:00","2012","03","20","05:00","3.1","","1.6","","90","","6","","4","","40.2","","101.39","","","","","","Mainly Clear"
"2012-03-20 06:00","2012","03","20","06:00","2.3","","1.0","","91","","","","0","","16.1","","101.46","","","","","","Clear"
"2012-03-20 07:00","2012","03","20","07:00","3.3","","2.1","","92","","","","0","","12.9","","101.47","","","","","","Clear"
"2012-03-20 08:00","2012","03","20","08:00","6.9","","2.5","","74","","","","0","","16.1","","101.50","","","","","","Clear"
"2012-03-20 09:00","2012","03","20","09:00","9.7","","2.7","","62","","18","","6","","16.1","","101.52","","","","","","Clear"
"2012-03-20 10:00","2012","03","20","10:00","13.8","","6.3","","61","","22","","7","","24.1","","101.50","","","","","","Clear"
"2012-03-20 11:00","2012","03","20","11:00","15.0","","8.5","","65","","23","","9","","24.1","","101.47","","","","","","Clear"
"2012-03-20 12:00","2012","03","20","12:00","18.0","","11.4","","65","","23","","13","","24.1","","101.42","","","","","","Clear"
"2012-03-20 13:00","2012","03","20","13:00","19.7","","12.1","","62","","23","","11","","24.1","","101.35","","","","","","Clear"
"2012-03-20 14:00","2012","03","20","14:00","21.0","","12.4","","58","","24","","15","","24.1","","101.29","","","","","","Clear"
"2012-03-20 15:00","2012","03","20","15:00","22.1","","13.7","","59","","23","","11","","24.1","","101.24","","25","","","","Clear"
"2012-03-20 16:00","2012","03","20","16:00","22.7","","14.0","","58","","23","","13","","24.1","","101.20","","26","","","","Clear"
"2012-03-20 17:00","2012","03","20","17:00","22.6","","13.9","","58","","24","","9","","40.2","","101.18","","26","","","","Clear"
"2012-03-20 18:00","2012","03","20","18:00","20.6","","13.7","","65","","26","","4","","40.2","","101.20","","","","","","Clear"
"2012-03-20 19:00","2012","03","20","19:00","17.9","","13.2","","74","","24","","4","","40.2","","101.25","","","","","","Clear"
"2012-03-20 20:00","2012","03","20","20:00","14.9","","12.8","","87","","17","","4","","40.2","","101.30","","","","","","Clear"
"2012-03-20 21:00","2012","03","20","21:00","13.5","","12.3","","92","","","","0","","40.2","","101.37","","","","","","Clear"
"2012-03-20 22:00","2012","03","20","22:00","11.4","","10.8","","96","","33","","6","","40.2","","101.38","","","","","","Clear"
"2012-03-20 23:00","2012","03","20","23:00","11.0","","10.8","","99","","","","0","","40.2","","101.37","","","","","","Clear"
"2012-03-21 00:00","2012","03","21","00:00","7.2","","7.0","","99","","29","","9","","40.2","","101.40","","","","","","Clear"
"2012-03-21 01:00","2012","03","21","01:00","7.8","","7.7","","99","","30","","4","","40.2","","101.39","","","","","","Clear"
"2012-03-21 02:00","2012","03","21","02:00","5.5","","5.3","","99","","","","0","","32.2","","101.40","","","","","","Clear"
"2012-03-21 03:00","2012","03","21","03:00","6.1","","6.0","","99","","","","0","","24.1","","101.43","","","","","","Clear"
"2012-03-21 04:00","2012","03","21","04:00","6.2","","6.2","","100","","","","0","","24.1","","101.44","","","","","","Clear"
"2012-03-21 05:00","2012","03","21","05:00","4.8","","4.6","","99","","26","","6","","24.1","","101.50","","","","","","Clear"
"2012-03-21 06:00","2012","03","21","06:00","8.1","","8.0","","99","","24","","4","","16.1","","101.52","","","","","","Clear"
"2012-03-21 07:00","2012","03","21","07:00","6.9","","6.9","","100","","","","0","","1.6","","101.56","","","","","","Fog"
"2012-03-21 08:00","2012","03","21","08:00","13.6","","12.4","","92","","21","","7","","9.7","","101.58","","","","","","Fog"
"2012-03-21 09:00","2012","03","21","09:00","16.5","","13.2","","81","","23","","15","","9.7","","101.56","","","","","","Fog"
"2012-03-21 10:00","2012","03","21","10:00","18.4","","13.8","","75","","23","","15","","16.1","","101.52","","","","","","Clear"
"2012-03-21 11:00","2012","03","21","11:00","20.1","","14.1","","68","","23","","15","","16.1","","101.44","","","","","","Clear"
"2012-03-21 12:00","2012","03","21","12:00","22.3","","14.7","","62","","24","","13","","24.1","","101.37","","26","","","","Clear"
"2012-03-21 13:00","2012","03","21","13:00","23.5","","14.6","","57","","25","","15","","32.2","","101.30","","27","","","","Clear"
"2012-03-21 14:00","2012","03","21","14:00","24.5","","14.2","","53","","24","","17","","40.2","","101.21","","28","","","","Clear"
"2012-03-21 15:00","2012","03","21","15:00","25.5","","12.8","","45","","26","","19","","40.2","","101.18","","28","","","","Clear"
"2012-03-21 16:00","2012","03","21","16:00","25.6","","12.9","","45","","26","","11","","40.2","","101.14","","28","","","","Clear"
"2012-03-21 17:00","2012","03","21","17:00","24.9","","12.9","","47","","26","","7","","40.2","","101.14","","28","","","","Clear"
"2012-03-21 18:00","2012","03","21","18:00","23.1","","12.1","","50","","23","","7","","40.2","","101.13","","25","","","","Clear"
"2012-03-21 19:00","2012","03","21","19:00","19.5","","12.1","","62","","26","","6","","40.2","","101.16","","","","","","Clear"
"2012-03-21 20:00","2012","03","21","20:00","17.3","","11.8","","70","","26","","4","","40.2","","101.15","","","","","","Clear"
"2012-03-21 21:00","2012","03","21","21:00","17.4","","11.0","","66","","25","","7","","40.2","","101.12","","","","","","Clear"
"2012-03-21 22:00","2012","03","21","22:00","14.2","","10.7","","79","","16","","6","","40.2","","101.12","","","","","","Clear"
"2012-03-21 23:00","2012","03","21","23:00","14.8","","10.4","","75","","23","","7","","40.2","","101.09","","","","","","Clear"
"2012-03-22 00:00","2012","03","22","00:00","14.3","","9.6","","73","","23","","7","","40.2","","101.07","","","","","","Clear"
"2012-03-22 01:00","2012","03","22","01:00","10.4","","8.5","","88","","26","","7","","40.2","","101.06","","","","","","Clear"
"2012-03-22 02:00","2012","03","22","02:00","12.4","","9.2","","81","","24","","9","","40.2","","101.04","","","","","","Clear"
"2012-03-22 03:00","2012","03","22","03:00","12.6","","9.3","","80","","25","","9","","40.2","","101.00","","","","","","Clear"
"2012-03-22 04:00","2012","03","22","04:00","12.3","","9.3","","82","","25","","9","","40.2","","100.99","","","","","","Clear"
"2012-03-22 05:00","2012","03","22","05:00","12.1","","9.5","","84","","24","","11","","40.2","","101.02","","","","","","Clear"
"2012-03-22 06:00","2012","03","22","06:00","11.8","","9.5","","86","","25","","9","","40.2","","101.00","","","","","","Mostly Cloudy"
"2012-03-22 07:00","2012","03","22","07:00","12.6","","9.9","","84","","26","","15","","32.2","","101.00","","","","","","Mostly Cloudy"
"2012-03-22 08:00","2012","03","22","08:00","13.5","","10.3","","81","","24","","17","","32.2","","100.99","","","","","","Mostly Cloudy"
"2012-03-22 09:00","2012","03","22","09:00","15.8","","11.3","","75","","24","","13","","40.2","","100.99","","","","","","Mainly Clear"
"2012-03-22 10:00","2012","03","22","10:00","18.3","","12.1","","67","","24","","17","","40.2","","100.99","","","","","","Mainly Clear"
"2012-03-22 11:00","2012","03","22","11:00","20.0","","12.7","","63","","25","","17","","32.2","","100.97","","","","","","Mostly Cloudy"
"2012-03-22 12:00","2012","03","22","12:00","22.5","","13.1","","55","","24","","13","","40.2","","100.94","","25","","","","Mostly Cloudy"
"2012-03-22 13:00","2012","03","22","13:00","23.8","","12.5","","49","","35","","20","","40.2","","100.93","","26","","","","Mostly Cloudy"
"2012-03-22 14:00","2012","03","22","14:00","21.7","","12.2","","55","","32","","7","","40.2","","100.90","","","","","","Cloudy"
"2012-03-22 15:00","2012","03","22","15:00","21.9","","12.2","","54","","29","","9","","32.2","","100.83","","","","","","Mostly Cloudy"
"2012-03-22 16:00","2012","03","22","16:00","20.8","","11.7","","56","","31","","19","","40.2","","100.86","","","","","","Mostly Cloudy"
"2012-03-22 17:00","2012","03","22","17:00","18.9","","11.0","","60","","32","","13","","40.2","","100.91","","","","","","Mostly Cloudy"
"2012-03-22 18:00","2012","03","22","18:00","17.4","","8.9","","57","","34","","17","","40.2","","101.00","","","","","","Mostly Cloudy"
"2012-03-22 19:00","2012","03","22","19:00","16.6","","8.2","","58","","31","","7","","40.2","","101.02","","","","","","Cloudy"
"2012-03-22 20:00","2012","03","22","20:00","13.9","","7.8","","67","","","","0","","40.2","","101.07","","","","","","Mainly Clear"
"2012-03-22 21:00","2012","03","22","21:00","13.6","","8.2","","70","","27","","7","","40.2","","101.08","","","","","","Mostly Cloudy"
"2012-03-22 22:00","2012","03","22","22:00","12.4","","8.5","","77","","27","","7","","40.2","","101.09","","","","","","Mostly Cloudy"
"2012-03-22 23:00","2012","03","22","23:00","10.6","","8.1","","85","","27","","7","","40.2","","101.11","","","","","","Mainly Clear"
"2012-03-23 00:00","2012","03","23","00:00","8.2","","6.8","","91","","25","","7","","40.2","","101.14","","","","","","Mainly Clear"
"2012-03-23 01:00","2012","03","23","01:00","9.8","","7.9","","88","","27","","11","","40.2","","101.19","","","","","","Mostly Cloudy"
"2012-03-23 02:00","2012","03","23","02:00","9.2","","7.3","","88","","26","","9","","40.2","","101.20","","","","","","Mostly Cloudy"
"2012-03-23 03:00","2012","03","23","03:00","8.5","","6.8","","89","","26","","9","","40.2","","101.20","","","","","","Mainly Clear"
"2012-03-23 04:00","2012","03","23","04:00","5.3","","4.7","","96","","2","","6","","40.2","","101.26","","","","","","Mainly Clear"
"2012-03-23 05:00","2012","03","23","05:00","5.2","","3.9","","91","","36","","6","","40.2","","101.34","","","","","","Mainly Clear"
"2012-03-23 06:00","2012","03","23","06:00","4.4","","3.1","","91","","1","","6","","72.4","","101.37","","","","","","Clear"
"2012-03-23 07:00","2012","03","23","07:00","5.1","","3.8","","91","","21","","4","","32.2","","101.39","","","","","","Clear"
"2012-03-23 08:00","2012","03","23","08:00","9.2","","3.7","","68","","26","","7","","32.2","","101.39","","","","","","Clear"
"2012-03-23 09:00","2012","03","23","09:00","13.4","","-4.9","","28","","32","","17","","40.2","","101.40","","","","","","Clear"
"2012-03-23 10:00","2012","03","23","10:00","14.1","","-3.9","","28","","6","","9","","64.4","","101.37","","","","","","Clear"
"2012-03-23 11:00","2012","03","23","11:00","14.8","","-4.1","","27","","","","0","","72.4","","101.30","","","","","","Clear"
"2012-03-23 12:00","2012","03","23","12:00","16.4","","-8.8","","17","","1","","20","","72.4","","101.25","","","","","","Mainly Clear"
"2012-03-23 13:00","2012","03","23","13:00","16.2","","-10.2","","15","","35","","19","","72.4","","101.18","","","","","","Mainly Clear"
"2012-03-23 14:00","2012","03","23","14:00","16.3","","-7.5","","19","","31","","15","","72.4","","101.13","","","","","","Mostly Cloudy"
"2012-03-23 15:00","2012","03","23","15:00","15.8","","-9.0","","17","","29","","15","","72.4","","101.11","","","","","","Mostly Cloudy"
"2012-03-23 16:00","2012","03","23","16:00","15.1","","-7.5","","20","","31","","15","","72.4","","101.08","","","","","","Mostly Cloudy"
"2012-03-23 17:00","2012","03","23","17:00","14.4","","-9.3","","18","","32","","13","","72.4","","101.11","","","","","","Mostly Cloudy"
"2012-03-23 18:00","2012","03","23","18:00","13.2","","-7.7","","23","","30","","7","","72.4","","101.14","","","","","","Mostly Cloudy"
"2012-03-23 19:00","2012","03","23","19:00","12.0","","-7.7","","24","","31","","6","","40.2","","101.18","","","","","","Mostly Cloudy"
"2012-03-23 20:00","2012","03","23","20:00","10.6","","-6.9","","29","","35","","6","","40.2","","101.19","","","","","","Mostly Cloudy"
"2012-03-23 21:00","2012","03","23","21:00","10.1","","-8.1","","27","","36","","9","","40.2","","101.20","","","","","","Mostly Cloudy"
"2012-03-23 22:00","2012","03","23","22:00","9.8","","-9.4","","25","","35","","9","","40.2","","101.22","","","","","","Mostly Cloudy"
"2012-03-23 23:00","2012","03","23","23:00","8.9","","-8.0","","29","","2","","9","","40.2","","101.24","","","","","","Mostly Cloudy"
"2012-03-24 00:00","2012","03","24","00:00","6.3","","-7.2","","37","","5","","7","","40.2","","101.26","","","","","","Mostly Cloudy"
"2012-03-24 01:00","2012","03","24","01:00","5.4","","-6.7","","41","","6","","11","","40.2","","101.30","","","","","","Mostly Cloudy"
"2012-03-24 02:00","2012","03","24","02:00","3.9","","-7.8","","42","","5","","15","","40.2","","101.31","","","","","","Mostly Cloudy"
"2012-03-24 03:00","2012","03","24","03:00","3.7","","-8.3","","41","","7","","13","","40.2","","101.32","","","","","","Mostly Cloudy"
"2012-03-24 04:00","2012","03","24","04:00","3.3","","-9.0","","40","","6","","9","","40.2","","101.33","","","","","","Mostly Cloudy"
"2012-03-24 05:00","2012","03","24","05:00","2.6","","-8.5","","44","","8","","17","","40.2","","101.34","","","","","","Cloudy"
"2012-03-24 06:00","2012","03","24","06:00","2.3","","-9.1","","43","","7","","13","","40.2","","101.40","","","","","","Cloudy"
"2012-03-24 07:00","2012","03","24","07:00","2.2","","-9.3","","42","","6","","13","","72.4","","101.40","","","","","","Cloudy"
"2012-03-24 08:00","2012","03","24","08:00","2.2","","-8.9","","44","","7","","11","","72.4","","101.42","","","","","","Cloudy"
"2012-03-24 09:00","2012","03","24","09:00","3.0","","-9.4","","40","","6","","19","","72.4","","101.37","","","","","","Cloudy"
"2012-03-24 10:00","2012","03","24","10:00","3.7","","-10.9","","33","","6","","19","","72.4","","101.33","","","","","","Cloudy"
"2012-03-24 11:00","2012","03","24","11:00","3.9","","-10.0","","35","","7","","20","","72.4","","101.29","","","","","","Cloudy"
"2012-03-24 12:00","2012","03","24","12:00","4.7","","-10.9","","31","","8","","19","","72.4","","101.22","","","","","","Cloudy"
"2012-03-24 13:00","2012","03","24","13:00","4.8","","-10.0","","33","","7","","11","","72.4","","101.18","","","","","","Cloudy"
"2012-03-24 14:00","2012","03","24","14:00","4.8","","-10.6","","32","","8","","6","","72.4","","101.12","","","","","","Cloudy"
"2012-03-24 15:00","2012","03","24","15:00","5.3","","-10.4","","31","","4","","7","","72.4","","101.08","","","","","","Cloudy"
"2012-03-24 16:00","2012","03","24","16:00","5.1","","-10.8","","31","","5","","9","","72.4","","101.00","","","","","","Cloudy"
"2012-03-24 17:00","2012","03","24","17:00","5.2","","-9.2","","34","","6","","7","","72.4","","100.96","","","","","","Cloudy"
"2012-03-24 18:00","2012","03","24","18:00","4.7","","-7.5","","41","","5","","7","","40.2","","100.91","","","","","","Cloudy"
"2012-03-24 19:00","2012","03","24","19:00","4.5","","-7.0","","43","","4","","9","","40.2","","100.84","","","","","","Cloudy"
"2012-03-24 20:00","2012","03","24","20:00","4.4","","-6.3","","46","","5","","7","","40.2","","100.82","","","","","","Cloudy"
"2012-03-24 21:00","2012","03","24","21:00","4.1","","-6.7","","45","","7","","6","","40.2","","100.75","","","","","","Cloudy"
"2012-03-24 22:00","2012","03","24","22:00","4.1","","-6.0","","48","","5","","6","","40.2","","100.71","","","","","","Cloudy"
"2012-03-24 23:00","2012","03","24","23:00","3.8","","-4.7","","54","","5","","7","","40.2","","100.61","","","","","","Cloudy"
"2012-03-25 00:00","2012","03","25","00:00","4.0","","-5.6","","50","","4","","9","","40.2","","100.54","","","","","","Cloudy"
"2012-03-25 01:00","2012","03","25","01:00","4.1","","-7.1","","44","","6","","11","","40.2","","100.50","","","","","","Cloudy"
"2012-03-25 02:00","2012","03","25","02:00","4.0","","-6.3","","47","","4","","7","","40.2","","100.41","","","","","","Cloudy"
"2012-03-25 03:00","2012","03","25","03:00","2.7","","-2.3","","70","","2","","7","","32.2","","100.33","","","","","","Rain Showers"
"2012-03-25 04:00","2012","03","25","04:00","2.6","","-2.1","","71","","5","","7","","32.2","","100.26","","","","","","Rain Showers"
"2012-03-25 05:00","2012","03","25","05:00","1.5","","-1.1","","83","","2","","7","","24.1","","100.26","","","","","","Rain Showers"
"2012-03-25 06:00","2012","03","25","06:00","1.4","","-0.4","","88","","4","","6","","24.1","","100.26","","","","","","Rain Showers"
"2012-03-25 07:00","2012","03","25","07:00","1.7","","-0.3","","87","","4","","7","","24.1","","100.24","","","","","","Rain Showers"
"2012-03-25 08:00","2012","03","25","08:00","2.0","","-0.6","","83","","2","","6","","40.2","","100.23","","","","","","Cloudy"
"2012-03-25 09:00","2012","03","25","09:00","2.5","","0.2","","85","","4","","4","","40.2","","100.18","","","","","","Cloudy"
"2012-03-25 10:00","2012","03","25","10:00","3.0","","0.2","","82","","","","0","","24.1","","100.12","","","","","","Cloudy"
"2012-03-25 11:00","2012","03","25","11:00","4.1","","1.1","","81","","18","","4","","19.3","","100.02","","","","","","Cloudy"
"2012-03-25 12:00","2012","03","25","12:00","4.4","","1.6","","82","","22","","4","","19.3","","100.00","","","","","","Cloudy"
"2012-03-25 13:00","2012","03","25","13:00","5.2","","2.6","","83","","21","","11","","12.9","","99.92","","","","","","Cloudy"
"2012-03-25 14:00","2012","03","25","14:00","5.8","","3.5","","85","","21","","15","","12.9","","99.80","","","","","","Cloudy"
"2012-03-25 15:00","2012","03","25","15:00","7.3","","4.5","","82","","22","","17","","12.9","","99.75","","","","","","Mostly Cloudy"
"2012-03-25 16:00","2012","03","25","16:00","8.3","","5.2","","81","","25","","13","","16.1","","99.71","","","","","","Cloudy"
"2012-03-25 17:00","2012","03","25","17:00","8.4","","4.9","","79","","24","","13","","16.1","","99.72","","","","","","Mostly Cloudy"
"2012-03-25 18:00","2012","03","25","18:00","8.0","","5.2","","82","","23","","9","","16.1","","99.70","","","","","","Mainly Clear"
"2012-03-25 19:00","2012","03","25","19:00","7.5","","5.1","","85","","22","","9","","16.1","","99.70","","","","","","Mainly Clear"
"2012-03-25 20:00","2012","03","25","20:00","6.6","","5.0","","90","","24","","6","","32.2","","99.67","","","","","","Mainly Clear"
"2012-03-25 21:00","2012","03","25","21:00","5.0","","4.4","","96","","23","","6","","40.2","","99.67","","","","","","Mainly Clear"
"2012-03-25 22:00","2012","03","25","22:00","3.9","","3.5","","97","","28","","7","","40.2","","99.64","","","","","","Mainly Clear"
"2012-03-25 23:00","2012","03","25","23:00","5.2","","3.7","","90","","29","","11","","40.2","","99.63","","","","","","Mainly Clear"
"2012-03-26 00:00","2012","03","26","00:00","5.4","","-2.0","","59","","32","","20","","40.2","","99.76","","","","","","Mainly Clear"
"2012-03-26 01:00","2012","03","26","01:00","2.3","","-4.0","","63","","31","","17","","40.2","","99.86","","","","","","Mainly Clear"
"2012-03-26 02:00","2012","03","26","02:00","0.7","","-8.3","","51","","33","","32","","40.2","","99.94","","","","","","Mostly Cloudy"
"2012-03-26 03:00","2012","03","26","03:00","-0.9","","-11.8","","43","","34","","35","","40.2","","100.06","","","","-8","","Mainly Clear"
"2012-03-26 04:00","2012","03","26","04:00","-2.4","","-11.7","","49","","32","","19","","40.2","","100.21","","","","-8","","Mainly Clear"
"2012-03-26 05:00","2012","03","26","05:00","-4.2","","-14.0","","46","","32","","33","","40.2","","100.42","","","","-12","","Mainly Clear"
"2012-03-26 06:00","2012","03","26","06:00","-4.9","","-13.3","","52","","31","","20","","64.4","","100.55","","","","-11","","Mainly Clear"
"2012-03-26 07:00","2012","03","26","07:00","-5.6","","-14.2","","51","","31","","24","","56.3","","100.68","","","","-13","","Mainly Clear"
"2012-03-26 08:00","2012","03","26","08:00","-4.4","","-14.1","","47","","35","","19","","56.3","","100.76","","","","-11","","Mainly Clear"
"2012-03-26 09:00","2012","03","26","09:00","-4.3","","-14.7","","44","","30","","19","","56.3","","100.80","","","","-10","","Mainly Clear"
"2012-03-26 10:00","2012","03","26","10:00","-2.9","","-13.8","","43","","29","","24","","56.3","","100.80","","","","-10","","Mainly Clear"
"2012-03-26 11:00","2012","03","26","11:00","-1.5","","-13.9","","38","","31","","20","","56.3","","100.77","","","","-7","","Clear"
"2012-03-26 12:00","2012","03","26","12:00","-1.0","","-15.2","","33","","31","","30","","72.4","","100.75","","","","-8","","Clear"
"2012-03-26 13:00","2012","03","26","13:00","-0.1","","-15.0","","32","","31","","28","","72.4","","100.75","","","","-6","","Clear"
"2012-03-26 14:00","2012","03","26","14:00","0.8","","-15.6","","28","","30","","26","","72.4","","100.74","","","","","","Clear"
"2012-03-26 15:00","2012","03","26","15:00","0.8","","-17.1","","25","","32","","30","","72.4","","100.75","","","","","","Clear"
"2012-03-26 16:00","2012","03","26","16:00","1.1","","-18.3","","22","","32","","39","","72.4","","100.75","","","","","","Clear"
"2012-03-26 17:00","2012","03","26","17:00","0.6","","-19.2","","21","","33","","35","","72.4","","100.85","","","","","","Clear"
"2012-03-26 18:00","2012","03","26","18:00","-0.6","","-20.3","","21","","32","","33","","72.4","","100.95","","","","-8","","Clear"
"2012-03-26 19:00","2012","03","26","19:00","-1.4","","-21.2","","20","","31","","22","","40.2","","101.09","","","","-7","","Clear"
"2012-03-26 20:00","2012","03","26","20:00","-2.5","","-20.5","","24","","35","","24","","40.2","","101.22","","","","-9","","Clear"
"2012-03-26 21:00","2012","03","26","21:00","-3.1","","-19.9","","26","","33","","28","","40.2","","101.29","","","","-10","","Clear"
"2012-03-26 22:00","2012","03","26","22:00","-3.9","","-19.4","","29","","33","","22","","40.2","","101.34","","","","-10","","Clear"
"2012-03-26 23:00","2012","03","26","23:00","-4.5","","-19.5","","30","","34","","20","","40.2","","101.38","","","","-11","","Clear"
"2012-03-27 00:00","2012","03","27","00:00","-5.1","","-19.4","","32","","34","","28","","40.2","","101.41","","","","-13","","Clear"
"2012-03-27 01:00","2012","03","27","01:00","-5.7","","-19.1","","34","","33","","20","","40.2","","101.45","","","","-12","","Clear"
"2012-03-27 02:00","2012","03","27","02:00","-6.2","","-19.0","","36","","29","","7","","40.2","","101.50","","","","-10","","Clear"
"2012-03-27 03:00","2012","03","27","03:00","-6.6","","-19.0","","37","","32","","19","","40.2","","101.54","","","","-13","","Clear"
"2012-03-27 04:00","2012","03","27","04:00","-7.6","","-18.4","","42","","30","","7","","40.2","","101.61","","","","-11","","Clear"
"2012-03-27 05:00","2012","03","27","05:00","-8.3","","-17.9","","46","","31","","9","","40.2","","101.69","","","","-13","","Clear"
"2012-03-27 06:00","2012","03","27","06:00","-8.6","","-18.0","","47","","33","","9","","40.2","","101.76","","","","-13","","Clear"
"2012-03-27 07:00","2012","03","27","07:00","-7.0","","-18.0","","41","","33","","11","","64.4","","101.80","","","","-12","","Clear"
"2012-03-27 08:00","2012","03","27","08:00","-5.6","","-19.6","","32","","33","","13","","72.4","","101.88","","","","-11","","Clear"
"2012-03-27 09:00","2012","03","27","09:00","-3.8","","-20.8","","25","","35","","13","","72.4","","101.87","","","","-9","","Clear"
"2012-03-27 10:00","2012","03","27","10:00","-1.4","","-19.1","","25","","22","","4","","72.4","","101.88","","","","-3","","Mainly Clear"
"2012-03-27 11:00","2012","03","27","11:00","-1.0","","-18.0","","26","","21","","13","","72.4","","101.78","","","","-5","","Clear"
"2012-03-27 12:00","2012","03","27","12:00","0.1","","-17.9","","24","","25","","6","","72.4","","101.73","","","","","","Mainly Clear"
"2012-03-27 13:00","2012","03","27","13:00","1.8","","-15.2","","27","","22","","17","","72.4","","101.60","","","","","","Mainly Clear"
"2012-03-27 14:00","2012","03","27","14:00","2.9","","-14.0","","28","","19","","6","","72.4","","101.46","","","","","","Mainly Clear"
"2012-03-27 15:00","2012","03","27","15:00","3.1","","-14.8","","25","","23","","13","","72.4","","101.40","","","","","","Mostly Cloudy"
"2012-03-27 16:00","2012","03","27","16:00","3.3","","-14.4","","26","","22","","17","","64.4","","101.35","","","","","","Mostly Cloudy"
"2012-03-27 17:00","2012","03","27","17:00","2.8","","-14.6","","26","","22","","15","","72.4","","101.26","","","","","","Cloudy"
"2012-03-27 18:00","2012","03","27","18:00","2.4","","-15.8","","25","","23","","13","","72.4","","101.21","","","","","","Mostly Cloudy"
"2012-03-27 19:00","2012","03","27","19:00","1.4","","-14.1","","30","","20","","9","","40.2","","101.16","","","","","","Cloudy"
"2012-03-27 20:00","2012","03","27","20:00","1.4","","-12.5","","35","","20","","7","","40.2","","101.12","","","","","","Cloudy"
"2012-03-27 21:00","2012","03","27","21:00","0.9","","-11.5","","39","","17","","9","","40.2","","101.05","","","","","","Cloudy"
"2012-03-27 22:00","2012","03","27","22:00","0.9","","-12.6","","36","","15","","13","","40.2","","100.82","","","","","","Cloudy"
"2012-03-27 23:00","2012","03","27","23:00","0.9","","-10.0","","44","","16","","13","","40.2","","100.88","","","","","","Cloudy"
"2012-03-28 00:00","2012","03","28","00:00","-1.9","","-4.2","","84","","21","","9","","4.8","","100.97","","","","-5","","Snow"
"2012-03-28 01:00","2012","03","28","01:00","-2.6","","-3.5","","94","","10","","9","","16.1","","100.84","","","","-6","","Snow"
"2012-03-28 02:00","2012","03","28","02:00","-2.7","","-3.7","","93","","10","","15","","3.2","","100.69","","","","-8","","Snow"
"2012-03-28 03:00","2012","03","28","03:00","-2.5","","-3.9","","90","","12","","13","","8.0","","100.51","","","","-7","","Snow"
"2012-03-28 04:00","2012","03","28","04:00","-2.1","","-4.0","","87","","12","","15","","24.1","","100.34","","","","-7","","Snow"
"2012-03-28 05:00","2012","03","28","05:00","-2.1","","-4.1","","86","","10","","13","","40.2","","100.17","","","","-7","","Cloudy"
"2012-03-28 06:00","2012","03","28","06:00","-1.8","","-4.1","","84","","7","","11","","40.2","","100.01","","","","-6","","Cloudy"
